S.no,Armature Current,Armature Voltage,Electrical Torque,Speed(RPM),Power Input,Failure,Status
354,12.84148945,236.3272233,23.46041709,1189.748356,3034.793545,1,Field OverVoltage
355,12.84025186,236.3273459,23.47941747,1188.677382,3034.502643,1,Field OverVoltage
356,12.83901761,236.3274682,23.49841987,1187.608329,3034.212527,1,Field OverVoltage
357,12.83778669,236.3275902,23.42126861,1186.535223,3033.923193,1,Field OverVoltage
358,12.8365591,236.3277119,23.44018812,1185.469991,3033.63464,1,Field OverVoltage
359,12.83533481,236.3278332,23.28865375,1184.412137,3033.346864,1,Field OverVoltage
360,12.83411382,236.3279542,23.30462541,1183.350968,3033.059862,1,Field OverVoltage
361,12.83289611,236.3280748,23.49695859,1182.285711,3032.773632,1,Field OverVoltage
362,12.83168167,236.3281952,23.51588605,1181.228072,3032.48817,1,Field OverVoltage
363,12.8304705,236.3283152,23.53481548,1180.172319,3032.203475,1,Field OverVoltage
364,12.82926257,236.3284349,23.65051083,1179.124453,3031.919543,1,Field OverVoltage
365,12.82805788,236.3285543,23.66953109,1178.072461,3031.636372,1,Field OverVoltage
366,12.82685641,236.3286733,23.68855331,1177.02234,3031.353959,1,Field OverVoltage
367,12.82565816,236.328792,23.70757749,1175.974084,3031.072301,1,Field OverVoltage
368,12.82446312,236.3289105,23.72660361,1174.927689,3030.791396,1,Field OverVoltage
369,12.82327126,236.3290286,23.74563168,1173.88315,3030.51124,1,Field OverVoltage
370,12.82208259,236.3291464,23.76466169,1172.840462,3030.231832,1,Field OverVoltage
371,12.82089708,236.3292638,23.51966856,1171.798608,3029.953168,1,Field OverVoltage
372,12.81971473,236.329381,23.52998491,1170.760357,3029.675246,1,Field OverVoltage
373,12.81853553,236.3294978,23.82176328,1169.723452,3029.398064,1,Field OverVoltage
374,12.81735946,236.3296144,23.84080099,1168.688117,3029.121618,1,Field OverVoltage
375,12.81618651,236.3297306,23.76212079,1167.648544,3028.845906,1,Field OverVoltage
376,12.81501668,236.3298465,23.87888213,1166.622923,3028.570926,1,Field OverVoltage
377,12.81384995,236.3299621,23.89792556,1165.593054,3028.296674,1,Field OverVoltage
378,12.81268632,236.3300774,23.81899039,1164.558915,3028.023149,1,Field OverVoltage
379,12.81152576,236.3301924,23.93601811,1163.538746,3027.750348,1,Field OverVoltage
380,12.81036827,236.3303071,23.95506721,1162.514299,3027.478268,1,Field OverVoltage
381,12.80921384,236.3304215,23.9741182,1161.491649,3027.206907,1,Field OverVoltage
382,12.80806246,236.3305356,23.89484298,1160.464689,3026.936261,1,Field OverVoltage
383,12.80691412,236.3306494,24.01222581,1159.451724,3026.66633,1,Field OverVoltage
384,12.8057688,236.3307629,23.75562132,1158.434177,3026.397109,1,Field OverVoltage
385,12.80462649,236.3308761,24.05034089,1157.418934,3026.128597,1,Field OverVoltage
386,12.8034872,236.330989,24.06940121,1156.405202,3025.860792,1,Field OverVoltage
387,12.80235089,236.3311016,24.0884634,1155.393241,3025.59369,1,Field OverVoltage
388,12.80121758,236.3312139,24.10752743,1154.383044,3025.327289,1,Field OverVoltage
389,12.80008723,236.3313259,24.1265933,1153.374608,3025.061587,1,Field OverVoltage
390,12.79895985,236.3314376,24.14566101,1152.367928,3024.796581,1,Field OverVoltage
391,12.79783542,236.331549,24.06562041,1151.356848,3024.532269,1,Field OverVoltage
392,12.79671394,236.3316601,24.18380193,1150.359818,3024.268649,1,Field OverVoltage
393,12.79559538,236.331771,24.10359119,1149.352216,3024.005718,1,Field OverVoltage
394,12.79447975,236.3318815,24.22195015,1148.358676,3023.743473,1,Field OverVoltage
395,12.79336703,236.3319918,24.14156925,1147.354534,3023.481913,1,Field OverVoltage
396,12.79225722,236.3321018,24.26010563,1146.364468,3023.221035,1,Field OverVoltage
397,12.79115029,236.3322115,24.00036328,1145.369687,3022.960836,1,Field OverVoltage
398,12.79004625,236.3323209,24.29826833,1144.377157,3022.701314,1,Field OverVoltage
399,12.78894508,236.33243,24.31735238,1143.386076,3022.442468,1,Field OverVoltage
400,12.78784677,236.3325388,24.33643822,1142.396707,3022.184293,1,Field OverVoltage
401,12.78675132,236.3326474,24.35552585,1141.409044,3021.926789,1,Field OverVoltage
402,12.7856587,236.3327556,24.09457642,1140.422816,3021.669953,1,Field OverVoltage
403,12.78456892,236.3328636,24.39370644,1139.43882,3021.413783,1,Field OverVoltage
404,12.78348196,236.3329713,24.4127994,1138.45625,3021.158275,1,Field OverVoltage
405,12.78239781,236.3330787,24.43189413,1137.475369,3020.903429,1,Field OverVoltage
406,12.78131647,236.3331859,24.45099062,1136.496173,3020.649241,1,Field OverVoltage
407,12.78023792,236.3332928,24.22663751,1135.515379,3020.39571,1,Field OverVoltage
408,12.77916216,236.3333994,24.38860151,1134.536574,3020.142833,1,Field OverVoltage
409,12.77808916,236.3335057,24.40761637,1133.5624,3019.890608,1,Field OverVoltage
410,12.77701894,236.3336117,24.28331119,1132.592862,3019.639033,1,Field OverVoltage
411,12.77595147,236.3337175,24.44565133,1131.619051,3019.388105,1,Field OverVoltage
412,12.77488674,236.333823,24.56560637,1130.656133,3019.137822,1,Field OverVoltage
413,12.77382475,236.3339283,24.58471509,1129.688609,3018.888183,1,Field OverVoltage
414,12.77276549,236.3340332,24.60382553,1128.722735,3018.639184,1,Field OverVoltage
415,12.77170895,236.3341379,24.6229377,1127.758508,3018.390824,1,Field OverVoltage
416,12.77065511,236.3342423,24.64205159,1126.795923,3018.143101,1,Field OverVoltage
417,12.76960398,236.3343465,24.66116719,1125.834976,3017.896011,1,Field OverVoltage
418,12.76855553,236.3344504,24.6802845,1124.875663,3017.649554,1,Field OverVoltage
419,12.76750977,236.334554,24.69940352,1123.917979,3017.403727,1,Field OverVoltage
420,12.76646668,236.3346574,24.71852424,1122.96192,3017.158528,1,Field OverVoltage
421,12.76542625,236.3347605,24.63592966,1122.001169,3016.913954,1,Field OverVoltage
422,12.76438847,236.3348633,24.75677078,1121.054663,3016.670004,1,Field OverVoltage
423,12.76335334,236.3349659,24.49075042,1120.103185,3016.426676,1,Field OverVoltage
424,12.76232084,236.3350682,24.69304638,1119.147528,3016.183967,1,Field OverVoltage
425,12.76129097,236.3351702,24.81415323,1118.205865,3015.941875,1,Field OverVoltage
426,12.76026372,236.335272,24.7311326,1117.253133,3015.700398,1,Field OverVoltage
427,12.75923908,236.3353736,24.85241659,1116.314678,3015.459535,1,Field OverVoltage
428,12.75821704,236.3354748,24.87155078,1115.371476,3015.219282,1,Field OverVoltage
429,12.75719759,236.3355758,24.89068662,1114.429862,3014.979639,1,Field OverVoltage
430,12.75618072,236.3356766,24.90982413,1113.489833,3014.740602,1,Field OverVoltage
431,12.75516643,236.3357771,24.92896329,1112.551385,3014.50217,1,Field OverVoltage
432,12.7541547,236.3358774,24.94810411,1111.614514,3014.264341,1,Field OverVoltage
433,12.75314553,236.3359774,24.96724657,1110.679215,3014.027113,1,Field OverVoltage
434,12.7521389,236.3360771,24.88354405,1109.739102,3013.790484,1,Field OverVoltage
435,12.75113482,236.3361766,25.00553641,1108.813322,3013.554451,1,Field OverVoltage
436,12.75013327,236.3362759,24.74534165,1107.881648,3013.319013,1,Field OverVoltage
437,12.74913424,236.3363749,24.75528178,1106.953397,3013.084168,1,Field OverVoltage
438,12.74813772,236.3364736,25.06298343,1106.026179,3012.849914,1,Field OverVoltage
439,12.74714371,236.3365721,25.08213569,1105.100235,3012.616248,1,Field OverVoltage
440,12.74615219,236.3366703,25.10128957,1104.175837,3012.383169,1,Field OverVoltage
441,12.74516317,236.3367683,25.01699018,1103.246559,3012.150676,1,Field OverVoltage
442,12.74417663,236.3368661,25.13960216,1102.331662,3011.918765,1,Field OverVoltage
443,12.74319255,236.3369636,25.15876086,1101.411878,3011.687435,1,Field OverVoltage
444,12.74221095,236.3370609,25.07420562,1100.487185,3011.456684,1,Field OverVoltage
445,12.74123179,236.3371579,25.19708308,1099.576895,3011.22651,1,Field OverVoltage
446,12.74025509,236.3372547,25.11235724,1098.655241,3010.996912,1,Field OverVoltage
447,12.73928082,236.3373512,25.23541167,1097.748003,3010.767886,1,Field OverVoltage
448,12.73830899,236.3374475,25.15051523,1096.829371,3010.539432,1,Field OverVoltage
449,12.73733958,236.3375436,25.27374661,1095.92517,3010.311548,1,Field OverVoltage
450,12.73637258,236.3376394,25.00120379,1095.015739,3010.084231,1,Field OverVoltage
451,12.73540799,236.337735,25.31208786,1094.108368,3009.85748,1,Field OverVoltage
452,12.73444581,236.3378303,25.33126085,1093.202219,3009.631292,1,Field OverVoltage
453,12.73348601,236.3379254,25.3504354,1092.297566,3009.405667,1,Field OverVoltage
454,12.73252859,236.3380203,25.36961152,1091.394405,3009.180602,1,Field OverVoltage
455,12.73157356,236.338115,25.38878919,1090.492734,3008.956094,1,Field OverVoltage
456,12.73062088,236.3382094,25.40796842,1089.592548,3008.732144,1,Field OverVoltage
457,12.72967057,236.3383035,25.4271492,1088.693844,3008.508748,1,Field OverVoltage
458,12.72872261,236.3383975,25.44633153,1087.796618,3008.285904,1,Field OverVoltage
459,12.727777,236.3384912,25.4655154,1086.900866,3008.063612,1,Field OverVoltage
460,12.72683372,236.3385846,25.37959499,1086.00006,3007.841869,1,Field OverVoltage
461,12.72589277,236.3386779,25.39869504,1085.107241,3007.620673,1,Field OverVoltage
462,12.72495414,236.3387709,25.41779663,1084.215885,3007.400022,1,Field OverVoltage
463,12.72401783,236.3388637,25.54226625,1083.332529,3007.179915,1,Field OverVoltage
464,12.72308382,236.3389562,25.2663403,1082.443813,3006.96035,1,Field OverVoltage
465,12.72215211,236.3390485,25.58065085,1081.557113,3006.741326,1,Field OverVoltage
466,12.72122269,236.3391406,25.59984542,1080.671581,3006.522839,1,Field OverVoltage
467,12.72029556,236.3392325,25.61904151,1079.787494,3006.304889,1,Field OverVoltage
468,12.7193707,236.3393241,25.63823911,1078.90485,3006.087475,1,Field OverVoltage
469,12.71844811,236.3394156,25.65743821,1078.023644,3005.870593,1,Field OverVoltage
470,12.71752778,236.3395068,25.67663882,1077.143874,3005.654243,1,Field OverVoltage
471,12.7166097,236.3395977,25.69584093,1076.265535,3005.438422,1,Field OverVoltage
472,12.71569387,236.3396885,25.71504453,1075.388624,3005.223129,1,Field OverVoltage
473,12.71478028,236.339779,25.73424962,1074.513138,3005.008362,1,Field OverVoltage
474,12.71386893,236.3398693,25.75345621,1073.639073,3004.79412,1,Field OverVoltage
475,12.71295979,236.3399594,25.77266427,1072.766426,3004.580401,1,Field OverVoltage
476,12.71205288,236.3400493,25.68537773,1071.888583,3004.367203,1,Field OverVoltage
477,12.71114817,236.3401389,25.81108485,1071.025371,3004.154524,1,Field OverVoltage
478,12.71024567,236.3402283,25.53177504,1070.156673,3003.942363,1,Field OverVoltage
479,12.70934536,236.3403176,25.84951132,1069.289947,3003.730718,1,Field OverVoltage
480,12.70844724,236.3404066,25.7618831,1068.417706,3003.519587,1,Field OverVoltage
481,12.7075513,236.3404953,25.88794366,1067.560125,3003.308969,1,Field OverVoltage
482,12.70665754,236.3405839,25.80014458,1066.690664,3003.098862,1,Field OverVoltage
483,12.70576594,236.3406722,25.92638183,1065.835879,3002.889265,1,Field OverVoltage
484,12.70487651,236.3407604,25.9456031,1064.975839,3002.680175,1,Field OverVoltage
485,12.70398923,236.3408483,25.96482582,1064.117182,3002.471591,1,Field OverVoltage
486,12.70310409,236.340936,25.98404998,1063.259906,3002.263512,1,Field OverVoltage
487,12.7022211,236.3410235,26.00327559,1062.404008,3002.055935,1,Field OverVoltage
488,12.70134024,236.3411108,26.02250263,1061.549483,3001.84886,1,Field OverVoltage
489,12.7004615,236.3411979,26.04173111,1060.696329,3001.642285,1,Field OverVoltage
490,12.69958488,236.3412847,25.95324846,1059.837856,3001.436207,1,Field OverVoltage
491,12.69871038,236.3413714,26.08019236,1058.994119,3001.230626,1,Field OverVoltage
492,12.69783798,236.3414578,26.09942513,1058.145057,3001.02554,1,Field OverVoltage
493,12.69696768,236.3415441,25.81962228,1057.296783,3000.820947,1,Field OverVoltage
494,12.69609947,236.3416301,26.13789492,1056.451002,3000.616845,1,Field OverVoltage
495,12.69523335,236.3417159,26.15713194,1055.606003,3000.413234,1,Field OverVoltage
496,12.69436931,236.3418015,26.17637037,1054.762352,3000.210112,1,Field OverVoltage
497,12.69350734,236.341887,26.19561021,1053.920045,3000.007476,1,Field OverVoltage
498,12.69264743,236.3419722,26.21485145,1053.07908,2999.805325,1,Field OverVoltage
499,12.69178958,236.3420572,26.23409409,1052.239453,2999.603659,1,Field OverVoltage
500,12.69093379,236.342142,26.25333814,1051.401161,2999.402475,1,Field OverVoltage
501,18.07246912,295.6246052,22.19004309,2178.604814,5342.666551,1,Armature Overvoltage
502,18.09129845,296.0385389,22.21312254,2181.694385,5355.72156,1,Armature Overvoltage
503,18.11012777,296.4524726,22.23620199,2184.783956,5368.792157,1,Armature Overvoltage
504,18.1289571,296.8664062,22.25928144,2187.873526,5381.878342,1,Armature Overvoltage
505,18.14778642,297.2803399,22.28236089,2190.963097,5394.980116,1,Armature Overvoltage
506,18.16661575,297.6942735,22.30544034,2194.052668,5408.097478,1,Armature Overvoltage
507,18.18544507,298.1082072,22.32851979,2197.142239,5421.230428,1,Armature Overvoltage
508,18.2042744,298.5221408,22.35159924,2200.23181,5434.378966,1,Armature Overvoltage
509,18.22310373,298.9360745,22.37467869,2203.321381,5447.543093,1,Armature Overvoltage
510,18.24193305,299.3500081,22.39775814,2206.410952,5460.722807,1,Armature Overvoltage
511,18.26076238,299.7639418,22.42083759,2209.500522,5473.91811,1,Armature Overvoltage
512,18.2795917,300.1778755,22.44391704,2212.590093,5487.129001,1,Armature Overvoltage
513,18.29842103,300.5918091,22.46699649,2215.679664,5500.35548,1,Armature Overvoltage
514,18.31725035,301.0057428,22.49007594,2218.769235,5513.597547,1,Armature Overvoltage
515,18.33607968,301.4196764,22.51315538,2221.858806,5526.855203,1,Armature Overvoltage
516,18.354909,301.8336101,22.53623483,2224.948377,5540.128447,1,Armature Overvoltage
517,18.37373833,302.2475437,22.55931428,2228.037947,5553.417278,1,Armature Overvoltage
518,18.39256765,302.6614774,22.58239373,2231.127518,5566.721698,1,Armature Overvoltage
519,18.41139698,303.0754111,22.60547318,2234.217089,5580.041707,1,Armature Overvoltage
520,18.4302263,303.4893447,22.62855263,2237.30666,5593.377303,1,Armature Overvoltage
521,18.44905563,303.9032784,22.65163208,2240.396231,5606.728488,1,Armature Overvoltage
522,18.46788495,304.317212,22.67471153,2243.485802,5620.09526,1,Armature Overvoltage
523,18.48671428,304.7311457,22.69779098,2246.575373,5633.477621,1,Armature Overvoltage
524,18.5055436,305.1450793,22.72087043,2249.664943,5646.875571,1,Armature Overvoltage
525,18.52437293,305.559013,22.74394988,2252.754514,5660.289108,1,Armature Overvoltage
526,18.54320225,305.9729466,22.76702933,2255.844085,5673.718233,1,Armature Overvoltage
527,18.56203158,306.3868803,22.79010878,2258.933656,5687.162947,1,Armature Overvoltage
528,18.5808609,306.800814,22.81318823,2262.023227,5700.623249,1,Armature Overvoltage
529,18.59969023,307.2147476,22.83626768,2265.112798,5714.099139,1,Armature Overvoltage
530,18.61851955,307.6286813,22.85934713,2268.202369,5727.590617,1,Armature Overvoltage
531,18.63734888,308.0426149,22.88242658,2271.291939,5741.097684,1,Armature Overvoltage
532,18.6561782,308.4565486,22.90550603,2274.38151,5754.620338,1,Armature Overvoltage
533,18.67500753,308.8704822,22.92858548,2277.471081,5768.158581,1,Armature Overvoltage
534,18.69383685,309.2844159,22.95166493,2280.560652,5781.712412,1,Armature Overvoltage
535,18.71266618,309.6983495,22.97474438,2283.650223,5795.281831,1,Armature Overvoltage
536,18.7314955,310.1122832,22.99782383,2286.739794,5808.866838,1,Armature Overvoltage
537,18.75032483,310.5262169,23.02090328,2289.829365,5822.467434,1,Armature Overvoltage
538,18.76915415,310.9401505,23.04398273,2292.918935,5836.083618,1,Armature Overvoltage
539,18.78798348,311.3540842,23.06706218,2296.008506,5849.71539,1,Armature Overvoltage
540,18.8068128,311.7680178,23.09014163,2299.098077,5863.36275,1,Armature Overvoltage
541,18.82564213,312.1819515,23.11322108,2302.187648,5877.025698,1,Armature Overvoltage
542,18.84447145,312.5958851,23.13630053,2305.277219,5890.704234,1,Armature Overvoltage
543,18.86330078,313.0098188,23.15937998,2308.36679,5904.398359,1,Armature Overvoltage
544,18.8821301,313.4237525,23.18245943,2311.456361,5918.108072,1,Armature Overvoltage
545,18.90095943,313.8376861,23.20553888,2314.545931,5931.833373,1,Armature Overvoltage
546,18.91978875,314.2516198,23.22861833,2317.635502,5945.574262,1,Armature Overvoltage
547,18.93861808,314.6655534,23.25169778,2320.725073,5959.330739,1,Armature Overvoltage
548,18.95744741,315.0794871,23.27477723,2323.814644,5973.102805,1,Armature Overvoltage
549,18.97627673,315.4934207,23.29785668,2326.904215,5986.890458,1,Armature Overvoltage
550,18.99510606,315.9073544,23.32093613,2329.993786,6000.6937,1,Armature Overvoltage
551,19.01393538,316.321288,23.34401558,2333.083357,6014.51253,1,Armature Overvoltage
552,19.03276471,316.7352217,23.36709503,2336.172927,6028.346949,1,Armature Overvoltage
553,19.05159403,317.1491554,23.39017447,2339.262498,6042.196955,1,Armature Overvoltage
554,19.07042336,317.563089,23.41325392,2342.352069,6056.06255,1,Armature Overvoltage
555,19.08925268,317.9770227,23.43633337,2345.44164,6069.943733,1,Armature Overvoltage
556,19.10808201,318.3909563,23.45941282,2348.531211,6083.840504,1,Armature Overvoltage
557,19.12691133,318.80489,23.48249227,2351.620782,6097.752863,1,Armature Overvoltage
558,19.14574066,319.2188236,23.50557172,2354.710353,6111.68081,1,Armature Overvoltage
559,19.16456998,319.6327573,23.52865117,2357.799923,6125.624346,1,Armature Overvoltage
560,19.18339931,320.0466909,23.55173062,2360.889494,6139.583469,1,Armature Overvoltage
561,19.20222863,320.4606246,23.57481007,2363.979065,6153.558181,1,Armature Overvoltage
562,19.22105796,320.8745583,23.59788952,2367.068636,6167.548481,1,Armature Overvoltage
563,19.23988728,321.2884919,23.62096897,2370.158207,6181.55437,1,Armature Overvoltage
564,19.25871661,321.7024256,23.64404842,2373.247778,6195.575846,1,Armature Overvoltage
565,19.27754593,322.1163592,23.66712787,2376.337349,6209.612911,1,Armature Overvoltage
566,19.29637526,322.5302929,23.69020732,2379.426919,6223.665563,1,Armature Overvoltage
567,19.31520458,322.9442265,23.71328677,2382.51649,6237.733804,1,Armature Overvoltage
568,19.33403391,323.3581602,23.73636622,2385.606061,6251.817634,1,Armature Overvoltage
569,19.35286323,323.7720939,23.75944567,2388.695632,6265.917051,1,Armature Overvoltage
570,19.37169256,324.1860275,23.78252512,2391.785203,6280.032057,1,Armature Overvoltage
571,19.39052188,324.5999612,23.80560457,2394.874774,6294.16265,1,Armature Overvoltage
572,19.40935121,325.0138948,23.82868402,2397.964345,6308.308832,1,Armature Overvoltage
573,19.42818053,325.4278285,23.85176347,2401.053915,6322.470602,1,Armature Overvoltage
574,19.44700986,325.8417621,23.87484292,2404.143486,6336.647961,1,Armature Overvoltage
575,19.46583918,326.2556958,23.89792237,2407.233057,6350.840907,1,Armature Overvoltage
576,19.48466851,326.6696294,23.92100182,2410.322628,6365.049442,1,Armature Overvoltage
577,19.50349783,327.0835631,23.94408127,2413.412199,6379.273565,1,Armature Overvoltage
578,19.52232716,327.4974968,23.96716072,2416.50177,6393.513276,1,Armature Overvoltage
579,19.54115648,327.9114304,23.99024017,2419.591341,6407.768575,0,Armature Overvoltage
580,19.55998581,328.3253641,24.01331962,2422.680911,6422.039462,0,Armature Overvoltage
581,19.57881513,328.7392977,24.03639907,2425.770482,6436.325938,0,Armature Overvoltage
582,19.59764446,329.1532314,24.05947852,2428.860053,6450.628001,0,Armature Overvoltage
583,19.61647378,329.567165,24.08255797,2431.949624,6464.945653,0,Armature Overvoltage
584,19.63530311,329.9810987,24.10563742,2435.039195,6479.278893,0,Armature Overvoltage
585,19.65413244,330.3950324,24.12871687,2438.128766,6493.627722,0,Armature Overvoltage
586,19.67296176,330.808966,24.15179632,2441.218337,6507.992138,0,Armature Overvoltage
587,19.69179109,331.2228997,24.17487577,2444.307907,6522.372143,0,Armature Overvoltage
588,19.71062041,331.6368333,24.19795522,2447.397478,6536.767736,0,Armature Overvoltage
589,19.72944974,332.050767,24.22103467,2450.487049,6551.178917,0,Armature Overvoltage
590,19.74827906,332.4647006,24.24411412,2453.57662,6565.605686,0,Armature Overvoltage
591,19.76710839,332.8786343,24.26719357,2456.666191,6580.048043,0,Armature Overvoltage
592,19.78593771,333.2925679,24.29027301,2459.755762,6594.505989,0,Armature Overvoltage
593,19.80476704,333.7065016,24.31335246,2462.845332,6608.979523,0,Armature Overvoltage
594,19.82359636,334.1204353,24.33643191,2465.934903,6623.468645,0,Armature Overvoltage
595,19.84242569,334.5343689,24.35951136,2469.024474,6637.973355,1,Armature Overvoltage
596,19.86125501,334.9483026,24.38259081,2472.114045,6652.493653,1,Armature Overvoltage
597,19.88008434,335.3622362,24.40567026,2475.203616,6667.02954,1,Armature Overvoltage
598,19.89891366,335.7761699,24.42874971,2478.293187,6681.581014,1,Armature Overvoltage
599,19.91774299,336.1901035,24.45182916,2481.382758,6696.148077,1,Armature Overvoltage
600,19.93657231,336.6040372,24.47490861,2484.472328,6710.730728,1,Armature Overvoltage
601,19.95540164,337.0179708,24.49798806,2487.561899,6725.328967,1,Armature Overvoltage
602,19.97423096,337.4319045,24.52106751,2490.65147,6739.942795,1,Armature Overvoltage
603,19.99306029,337.8458382,24.54414696,2493.741041,6754.57221,1,Armature Overvoltage
604,20.01188961,338.2597718,24.56722641,2496.830612,6769.217214,1,Armature Overvoltage
605,20.03071894,338.6737055,24.59030586,2499.920183,6783.877806,1,Armature Overvoltage
606,20.04954826,339.0876391,24.61338531,2503.009754,6798.553986,1,Armature Overvoltage
607,20.06837759,339.5015728,24.63646476,2506.099324,6813.245754,1,Armature Overvoltage
608,20.08720691,339.9155064,24.65954421,2509.188895,6827.953111,1,Armature Overvoltage
609,20.10603624,340.3294401,24.68262366,2512.278466,6842.676056,1,Armature Overvoltage
610,20.12486556,340.7433738,24.70570311,2515.368037,6857.414588,1,Armature Overvoltage
611,20.14369489,341.1573074,24.72878256,2518.457608,6872.168709,1,Armature Overvoltage
612,20.16252421,341.5712411,24.75186201,2521.547179,6886.938419,1,Armature Overvoltage
613,20.18135354,341.9851747,24.77494146,2524.63675,6901.723716,1,Armature Overvoltage
614,20.20018286,342.3991084,24.79802091,2527.72632,6916.524602,1,Armature Overvoltage
615,20.21901219,342.813042,24.82110036,2530.815891,6931.341075,1,Armature Overvoltage
616,20.23784151,343.2269757,24.84417981,2533.905462,6946.173137,1,Armature Overvoltage
617,20.25667084,343.6409093,24.86725926,2536.995033,6961.020788,1,Armature Overvoltage
618,20.27550016,344.054843,24.89033871,2540.084604,6975.884026,1,Armature Overvoltage
619,20.29432949,344.4687767,24.91341816,2543.174175,6990.762852,1,Armature Overvoltage
620,20.31315881,344.8827103,24.93649761,2546.263746,7005.657267,1,Armature Overvoltage
621,20.33198814,345.296644,24.95957706,2549.353316,7020.56727,1,Armature Overvoltage
622,20.35081747,345.7105776,24.98265651,2552.442887,7035.492861,1,Armature Overvoltage
623,20.36964679,346.1245113,25.00573596,2555.532458,7050.43404,1,Armature Overvoltage
624,20.38847612,346.5384449,25.02881541,2558.622029,7065.390808,1,Armature Overvoltage
625,20.40730544,346.9523786,25.05189486,2561.7116,7080.363163,1,Armature Overvoltage
626,20.42613477,347.3663122,25.07497431,2564.801171,7095.351107,1,Armature Overvoltage
627,20.44496409,347.7802459,25.09805376,2567.890742,7110.354639,1,Armature Overvoltage
628,20.46379342,348.1941796,25.12113321,2570.980312,7125.373759,1,Armature Overvoltage
629,20.48262274,348.6081132,25.14421266,2574.069883,7140.408468,1,Armature Overvoltage
630,20.50145207,349.0220469,25.16729211,2577.159454,7155.458764,1,Armature Overvoltage
631,20.52028139,349.4359805,25.19037155,2580.249025,7170.524649,1,Armature Overvoltage
632,20.53911072,349.8499142,25.213451,2583.338596,7185.606122,1,Armature Overvoltage
633,20.55794004,350.2638478,25.23653045,2586.428167,7200.703183,1,Armature Overvoltage
634,20.57676937,350.6777815,25.2596099,2589.517738,7215.815832,1,Armature Overvoltage
635,20.59559869,351.0917152,25.28268935,2592.607308,7230.944069,1,Armature Overvoltage
636,20.61442802,351.5056488,25.3057688,2595.696879,7246.087895,1,Armature Overvoltage
637,20.63325734,351.9195825,25.32884825,2598.78645,7261.247309,1,Armature Overvoltage
638,20.65208667,352.3335161,25.3519277,2601.876021,7276.422311,1,Armature Overvoltage
639,20.67091599,352.7474498,25.37500715,2604.965592,7291.612901,1,Armature Overvoltage
640,20.68974532,353.1613834,25.3980866,2608.055163,7306.819079,1,Armature Overvoltage
641,20.70857464,353.5753171,25.42116605,2611.144734,7322.040846,1,Armature Overvoltage
642,20.72740397,353.9892507,25.4442455,2614.234304,7337.2782,1,Armature Overvoltage
643,20.74623329,354.4031844,25.46732495,2617.323875,7352.531143,1,Armature Overvoltage
644,20.76506262,354.8171181,25.4904044,2620.413446,7367.799674,1,Armature Overvoltage
645,20.78389194,355.2310517,25.51348385,2623.503017,7383.083794,1,Armature Overvoltage
646,20.80272127,355.6449854,25.5365633,2626.592588,7398.383501,1,Armature Overvoltage
647,20.82155059,356.058919,25.55964275,2629.682159,7413.698797,1,Armature Overvoltage
648,20.84037992,356.4728527,25.5827222,2632.77173,7429.029681,1,Armature Overvoltage
649,20.85920924,356.8867863,25.60580165,2635.8613,7444.376153,1,Armature Overvoltage
650,20.87803857,357.30072,25.6288811,2638.950871,7459.738213,1,Armature Overvoltage
651,20.89686789,357.7146536,25.65196055,2642.040442,7475.115861,1,Armature Overvoltage
652,20.91569722,358.1285873,25.67504,2645.130013,7490.509098,1,Armature Overvoltage
653,20.93452654,358.542521,25.69811945,2648.219584,7505.917922,1,Armature Overvoltage
654,20.95335587,358.9564546,25.7211989,2651.309155,7521.342335,1,Armature Overvoltage
655,20.97218519,359.3703883,25.74427835,2654.398726,7536.782336,1,Armature Overvoltage
656,20.99101452,359.7843219,25.7673578,2657.488296,7552.237926,1,Armature Overvoltage
657,21.00984384,360.1982556,25.79043725,2660.577867,7567.709103,1,Armature Overvoltage
658,21.02867317,360.6121892,25.8135167,2663.667438,7583.195869,1,Armature Overvoltage
659,21.0475025,361.0261229,25.83659615,2666.757009,7598.698223,1,Armature Overvoltage
660,21.06633182,361.4400566,25.8596756,2669.84658,7614.216165,1,Armature Overvoltage
661,21.08516115,361.8539902,25.88275505,2672.936151,7629.749695,1,Armature Overvoltage
662,21.10399047,362.2679239,25.9058345,2676.025722,7645.298813,1,Armature Overvoltage
663,21.1228198,362.6818575,25.92891395,2679.115292,7660.86352,1,Armature Overvoltage
664,21.14164912,363.0957912,25.9519934,2682.204863,7676.443814,1,Armature Overvoltage
665,21.16047845,363.5097248,25.97507285,2685.294434,7692.039697,1,Armature Overvoltage
666,21.17930777,363.9236585,25.9981523,2688.384005,7707.651168,1,Armature Overvoltage
667,21.1981371,364.3375921,26.02123175,2691.473576,7723.278228,1,Armature Overvoltage
668,21.21696642,364.7515258,26.0443112,2694.563147,7738.920875,1,Armature Overvoltage
669,21.23579575,365.1654595,26.06739064,2697.652717,7754.579111,1,Armature Overvoltage
670,21.25462507,365.5793931,26.09047009,2700.742288,7770.252935,1,Armature Overvoltage
671,21.2734544,365.9933268,26.11354954,2703.831859,7785.942347,1,Armature Overvoltage
672,21.29228372,366.4072604,26.13662899,2706.92143,7801.647347,1,Armature Overvoltage
673,21.31111305,366.8211941,26.15970844,2710.011001,7817.367935,1,Armature Overvoltage
674,21.32994237,367.2351277,26.18278789,2713.100572,7833.104112,1,Armature Overvoltage
